No.,Timecode In,Timecode Out,Subtitle
"80","00:06:42:23","00:06:44:17","(인숙)
내 천만 원이 어디 있노?"
"81","00:06:45:06","00:06:46:22","(홍 마담)
없으면 방 빼든가"
"82","00:06:48:17","00:06:51:14","[자동차 시동음]
천만 원이 누구 똥개 이름이가?"
"83","00:06:51:16","00:06:53:19","(인숙)
갑자기 그런 돈이 내 어데서 생기노?"
"84","00:06:54:20","00:06:56:09","저 생날강도 같은 년이"
"85","00:06:56:11","00:06:58:21","우째 집을 팔아도
술집 가시나한테 팔아 갖고"
"86","00:06:58:24","00:07:01:07","배워 처묵지도 몬한 년이 어데서, 쯧"
"87","00:07:01:09","00:07:02:11","엄마야"
"88","00:07:03:13","00:07:06:03","수, 수정이, 니 다 들었나?"
"89","00:07:06:21","00:07:09:08","술집 하니까 술집 년은 맞는데요"
"90","00:07:09:10","00:07:11:07","배워 처먹지도 못한 년 아닌데"
"91","00:07:11:21","00:07:14:00","(수정)
그래도 우리 엄마 대학 나왔다던데?
항공 전문대"
"92","00:07:14:20","00:07:15:22","수고하세요"
"93","00:07:15:24","00:07:19:24","(인숙)
야, 수정아, 아줌마가 딴 뜻이 아이고"
"94","00:07:21:11","00:07:22:12","아이고"
"95","00:07:23:08","00:07:24:05","[혀를 쯧 찬다]"
"96","00:07:25:18","00:07:26:15","이씨"
"97","00:07:36:15","00:07:37:24","[물소리가 쏴 들린다]"
"98","00:07:56:21","00:07:58:06","(조하)
아이, 씨"
"99","00:07:59:19","00:08:03:02","[게임 소리가 흘러나온다]
(수정)
오빠, 아, 작작 달리라고"
"100","00:08:03:16","00:08:05:21","그만, 그만, 그만 넣어!"
"101","00:08:05:23","00:08:07:14","아, 아, 오빠!"
"102","00:08:08:03","00:08:09:13","아, 열라 재미없어"
"103","00:08:09:15","00:08:10:18","(진태)
골!"
"104","00:08:11:16","00:08:12:20","- (수정) 재밌냐?
- (진태) 네"
"105","00:08:15:22","00:08:18:16","[익살스러운 음악]
- (수정) 오빠
- (진태) 네"
"106","00:08:18:18","00:08:20:01","(수정)
근데 지금 내 다리 봤지?"
"107","00:08:20:13","00:08:22:14","[진태의 탄성]
함부로 넘겨보지 마라"
"108","00:08:22:16","00:08:23:21","(진태)
네"
"109","00:08:25:04","00:08:26:22","(수정)
근데 오빠, 여자 친구는 사귀어 봤어?"
"110","00:08:28:22","00:08:30:09","여자 한 번도 안 사귀어 봤지?"
"111","00:08:30:11","00:08:31:08","(진태)
네"
"112","00:08:31:10","00:08:32:12","(수정)
한 번도 없었어?"
"113","00:08:33:00","00:08:35:23","아니, 막 짝사랑하는 여자나"
"114","00:08:36:00","00:08:38:10","막 이렇게 미치겠고
이런 여자 없었나?"
"115","00:08:38:12","00:08:39:21","[함께 웃는다]"
"116","00:08:40:16","00:08:42:12","있네, 있네, 있네"
"117","00:08:43:00","00:08:44:13","오빠, 말해 봐"
"118","00:08:45:16","00:08:46:13","[진태의 부끄러운 신음]"
"119","00:08:47:04","00:08:48:02","누구야?"
"120","00:08:49:12","00:08:52:18","[다리를 탁 치며]
야, 아, 수정이 안 된다고 했잖아"
"121","00:08:52:20","00:08:54:00","오빠, 내가 몇 번 말하냐?"
"122","00:08:55:13","00:08:56:17","오빠, 나중에 나랑 결혼하려고?"
"123","00:08:58:05","00:08:59:04","(진태)
네"
"124","00:09:00:04","00:09:03:01","(수정)
근데 오빠, 나는 소속사 이런 데서"
"125","00:09:03:15","00:09:04:16","결혼 아예 못 하게 한대"
"126","00:09:04:18","00:09:05:16","(진태)
네"
"127","00:09:06:13","00:09:07:11","(수정)
연애도 못 하게 한대"
"128","00:09:07:13","00:09:08:11","(진태)
네"
"129","00:09:09:12","00:09:11:05","(수정)
'네, 네', 나 간다"
"130","00:09:14:10","00:09:15:19","- (수정) 야, 오진태
- (진태) 네"
"131","00:09:18:07","00:09:19:12","(수정)
나 허리 라인 예술이지?"
"132","00:09:25:06","00:09:27:12","- (수정) 네 거 말고 내 허리!
- (진태) 내 허리"
"133","00:09:28:01","00:09:29:01","[수정의 짜증 섞인 신음]"
"134","00:09:30:05","00:09:31:06","[밖에 비가 솨 내린다]"
"135","00:09:34:12","00:09:36:01","(수정)
아니, 오빠, 나랑 결혼한다면서"
"136","00:09:36:03","00:09:37:20","오빠는 어떻게 게임을
11 대 1로 처이기냐?"
"137","00:09:37:22","00:09:39:06","- 네가 인간이야?
- (진태) 네"
"138","00:09:39:18","00:09:41:09","- 나 수정이야!
- (진태) 네"
"139","00:09:44:05","00:09:45:09","(진태)
안녕히 가세요"
"140","00:09:58:15","00:10:00:13","(동수)
어? 야"
"141","00:10:01:06","00:10:02:13","[동수의 웃음]"
"142","00:10:08:15","00:10:10:05","[식당 안이 시끌벅적하다]"
"143","00:10:17:18","00:10:18:16","(동수)
이모, 안녕하세요"
"144","00:10:18:18","00:10:20:06","여기 좀 치워 주세요
[인숙의 반가운 탄성]"
"145","00:10:20:08","00:10:22:17","(인숙)
오토바이 총각 왔네
내 퍼뜩 치아 줄게"
"146","00:10:23:21","00:10:25:23","(동수)
자, 여기가 내 지정석이다
지정석, 어?"
"147","00:10:33:11","00:10:34:08","야, 어디 가?"
"148","00:10:34:22","00:10:36:00","야, 인마!"
"149","00:10:36:02","00:10:37:12","[문소리가 들린다]
어? 저 새끼"
"150","00:10:48:08","00:10:49:08","(인숙)
조하야"
"151","00:10:49:23","00:10:52:22","니 김조하 맞제?"
"152","00:10:54:23","00:10:56:22","맞네, 조하, 그자?"
