No.,Timecode In,Timecode Out,Subtitle
"67","00:03:47:22","00:03:49:03","- (대웅) 아!
- (대웅 부) 이 자식아"
"68","00:03:49:19","00:03:52:01","(대웅 부)
너 왜 내 카드로
네가 술 처먹고 다니면서"
"69","00:03:52:03","00:03:53:24","- (대웅 부) 막 긁고 다녀, 왜? 어?
- (대웅) 아이, 뭐..."
"70","00:03:54:01","00:03:56:20","가족끼리 뭐, 내...
네 거, 내 거 없다면서요"
"71","00:03:56:22","00:03:59:09","이거 말하는 거 봐
이런 똥 덩어리 같은 놈"
"72","00:03:59:11","00:04:01:18","아버지가 싼 똥이니까
아버지가 치우셔야죠, 뭐"
"73","00:04:01:20","00:04:03:16","이, 이, 주둥이는 살아 가지고
[휴대전화 벨 소리]"
"74","00:04:03:18","00:04:06:19","아, 잠깐만요, 잠깐만요, 아버지
아버지, 아버지, 잠깐만, 잠깐만..."
"75","00:04:07:12","00:04:08:18","(대웅 부)
아나, 얘..."
"76","00:04:08:20","00:04:09:23","아, 예, 여보세요?"
"77","00:04:11:00","00:04:13:21","뭐가 되려고 얘가 이러는지
나 진짜, 난 얘 이해가 안 돼"
"78","00:04:13:24","00:04:16:04","(대웅)
예, 씁"
"79","00:04:18:07","00:04:19:13","[대웅의 깊은 한숨]"
"80","00:04:20:23","00:04:21:23","국대 감독"
"81","00:04:23:01","00:04:24:02","뭐가?"
"82","00:04:24:12","00:04:26:18","나보고 감독 하래"
"83","00:04:28:02","00:04:29:04","국가 대표 감독"
"84","00:04:29:06","00:04:31:02","오빠, 그거 보이스 피싱이야"
"85","00:04:31:04","00:04:32:07","씁, 야, 야, 야"
"86","00:04:32:09","00:04:34:11","(대웅 부)
그런 보이스 피싱이 어디 있어?
[대웅 동생이 피식한다]"
"87","00:04:34:20","00:04:35:20","[웃음]"
"88","00:04:35:22","00:04:38:11","이놈 친구 놈들이 장난하는 거지, 응?"
"89","00:04:38:16","00:04:40:12","[대웅 동생과 대웅 부의 웃음]"
"90","00:04:40:19","00:04:43:19","(경수)
예, 일단 감독은 그, 아쉬운 대로
섭외가 됐으니까"
"91","00:04:44:05","00:04:47:14","예, 선수만 몇 명 이렇게 섭외가 되면
시작은 될 것 같습니다"
"92","00:04:47:16","00:04:49:17","- (대웅) 아, 잠깐
- (경수) 예, 예, 아, 예"
"93","00:04:49:23","00:04:54:10","(대웅)
나는 그, 아이스 아메리카노로
한잔 좀 부탁할게"
