No.,Timecode In,Timecode Out,Subtitle
"83","00:06:52:15","00:06:55:16","누님은 갑자기 왜 그래?
형 오니까 갑자기"
"84","00:06:55:18","00:06:58:04","- (사채업자) 힘이 솟구쳐?
- (우진) 자, 현준이 좀…"
"85","00:06:59:14","00:07:03:06","저기, 나가서 얘기하시죠"
"86","00:07:03:08","00:07:04:15","[라이터 뚜껑이 탁 닫힌다]"
"87","00:07:05:20","00:07:09:07","(사채업자) 이렇게 일찍 퇴근해서
이자라도 내시겠어?"
"88","00:07:10:22","00:07:14:05","(우진) 저, 어떻게든
마련해 보겠습니다"
"89","00:07:14:24","00:07:16:10","그러니까 집으로 오시는 건 좀…"
"90","00:07:16:12","00:07:19:20","(사채업자) 하, 씨발, 사채업자가
집으로 안 가면 어디로 가?"
"91","00:07:20:12","00:07:22:01","[사채업자가 가래침을 칵 뱉는다]"
"92","00:07:23:00","00:07:24:19","나도 월급 받는 처지라"
"93","00:07:27:10","00:07:29:12","[사채업자의 발소리]"
"94","00:07:29:17","00:07:32:20","까라면 까고 묻으라면 묻고"
"95","00:07:33:11","00:07:35:24","담그라면 담그고, 잘 알잖아"
"96","00:07:38:07","00:07:40:01","위에서 다음 주까지래"
"97","00:07:40:24","00:07:44:04","- (우진) 노력하겠습니다
- 씨발, 노력은…"
"98","00:07:46:05","00:07:49:01","다음 주 지나고, 나 원망하지 마"
"99","00:07:52:09","00:07:55:13","근데 아내 되시는 분이
참 미인이시데"
"100","00:07:56:15","00:07:57:18","응?
[사채업자가 우진을 툭 친다]"
"101","00:08:06:04","00:08:07:24","[멀어지는 발소리]"
"102","00:08:11:13","00:08:13:07","[자동차 경적]"
"103","00:08:13:09","00:08:14:22","[안내 음성1] 내려갑니다"
"104","00:08:16:23","00:08:18:04","문이 닫힙니다"
"105","00:08:19:17","00:08:21:10","[사람들이 웅성거린다]"
"106","00:08:30:02","00:08:32:01","[저마다 수군댄다]
[혀 차는 소리가 들린다]"
"107","00:08:34:05","00:08:36:03","[엘리베이터 도착 알림음]"
"108","00:08:36:05","00:08:38:00","[저마다 수군댄다]"
"109","00:08:38:02","00:08:40:11","[지나가는 발소리]"
"110","00:08:46:23","00:08:48:17","[당황한 숨소리]"
"111","00:08:51:15","00:08:53:01","[떨리는 숨소리]"
"112","00:08:56:06","00:08:57:13","[전화벨 소리]"
"113","00:09:01:07","00:09:02:11","(우진) 왜 접니까?"
"114","00:09:04:10","00:09:06:02","(조 부장) 뭐, 아무 얘기가 없어서"
"115","00:09:06:14","00:09:08:17","황 과장님이 십자가
지는 줄 알고 있었는데"
"116","00:09:10:22","00:09:12:06","그런 거 아니었어요?"
"117","00:09:12:11","00:09:14:15","[멀리서 사이렌이 울린다]"
"118","00:09:14:18","00:09:16:03","[밖에서 전화벨 소리가 들린다]"
"119","00:09:18:02","00:09:20:07","[전화벨 소리가 계속된다]
뭐 해요, 안 나가고?"
"120","00:09:22:04","00:09:23:06","[헛기침]"
"121","00:09:23:08","00:09:24:15","[조 부장이 신문을 부스럭거린다]"
"122","00:09:35:12","00:09:39:00","(우진) 부장님, 한 번만
기회를 주십시오"
"123","00:09:39:23","00:09:44:03","아버지도 병원에 계시고 저 잘리면
우리 가족 모두 죽습니다"
"124","00:09:44:16","00:09:46:14","살려 주십시오, 부장님"
"125","00:09:51:02","00:09:55:13","아이고, 이놈의 조선 땅에는
무슨 사연들이 이렇게 많아?"
"126","00:09:57:21","00:10:01:12","황 과장님, 뭐, 그 정도
사연들은 다들 있어요"
"127","00:10:02:10","00:10:06:06","그러니까 이럴 시간에
다른 직장이나 알아보세요"
"128","00:10:06:21","00:10:07:23","[목을 가다듬는다]"
"129","00:10:10:10","00:10:13:00","(조 부장) [한숨 쉬며] 아이고
경제가 이게…"
"130","00:10:13:02","00:10:15:00","[조 부장이 신문을 부스럭거린다]
[잔잔한 음악]"
"131","00:10:16:09","00:10:17:20","[세면대에서 물이 흐른다]"
"132","00:10:27:11","00:10:28:14","[수전 내리는 소리]"
"133","00:10:29:01","00:10:30:18","[답답한 숨소리]"
"134","00:10:32:22","00:10:34:13","[휴대 전화 진동음]"
"135","00:10:38:22","00:10:40:22","[휴대 전화 진동음]"
"136","00:10:42:04","00:10:43:21","[휴대 전화 진동음이 계속된다]"
"137","00:10:49:07","00:10:50:23","[휴대 전화 진동음이 계속된다]
[아픈 신음]"
"138","00:10:51:19","00:10:54:12","[아픈 신음]"
"139","00:10:55:10","00:10:57:04","[아픈 숨소리]"
"140","00:10:59:11","00:11:00:21","[휴대 전화 진동음이 계속된다]
[아픈 신음]"
