No.,Timecode In,Timecode Out,Subtitle
"89","00:09:26:13","00:09:27:14","[웃음]"
"90","00:09:27:16","00:09:29:00","(민기)
이미영?
[미영의 놀라는 숨소리]"
"91","00:09:29:02","00:09:30:03","너 미영이 맞지?"
"92","00:09:30:05","00:09:31:02","(미영)
[웃으며]
응"
"93","00:09:31:04","00:09:32:04","너 여기 사니?"
"94","00:09:32:17","00:09:34:13","(미영)
[웃으며]
어, 나 몇 달 됐어"
"95","00:09:35:07","00:09:36:17","- 여기 살아?
- (민기) 응"
"96","00:09:36:19","00:09:37:17","몇 호?"
"97","00:09:37:19","00:09:39:06","[민기의 웃음]
우아"
"98","00:09:39:19","00:09:40:24","어유, 세상에"
"99","00:09:41:19","00:09:43:14","- 아들이야?
- 아니야, 딸이야"
"100","00:09:43:20","00:09:46:08","[미영의 탄성]
나 여기 산 지 몇 년 됐어"
"101","00:09:46:10","00:09:47:15","909호 살아"
"102","00:09:47:17","00:09:49:11","이야, 정말 세상 좁다"
"103","00:09:49:19","00:09:51:17","글쎄 말이다
[미영과 민기의 웃음]"
"104","00:09:51:23","00:09:53:22","(민기)
야, 언제 신랑 얼굴이나 한번
보여 줘라"
"105","00:09:53:24","00:09:57:13","(미영)
어, 그래, 언제 신랑이랑 같이
식사 한번 하지, 뭐"
"106","00:10:00:06","00:10:01:17","- (민기) 여기야?
- (미영) 응"
"107","00:10:03:02","00:10:03:23","(미영)
이리 줘"
"108","00:10:04:00","00:10:05:03","- (미영) 응, 고마워
- (미영 아들) 엄마?"
"109","00:10:05:05","00:10:07:20","(미영)
응, 이리 와
[미영의 웃음]"
"110","00:10:07:22","00:10:09:15","우리 아들이야, 김지훈
[민기의 탄성]"
"111","00:10:09:17","00:10:10:23","아저씨한테 인사해야지"
"112","00:10:11:00","00:10:13:12","- (미영 아들) 안녕하세요
- (민기) 어, 그래, 야, 잘생겼다"
"113","00:10:13:21","00:10:15:05","[민기와 미영의 웃음]"
"114","00:10:16:04","00:10:17:21","- (TV 속 해설자) 고종수
- (TV 속 캐스터) 왼발"
"115","00:10:17:23","00:10:20:05","(TV 속 해설자)
분위기는 이제 한국의 상승 분위기로
갈 수 있는 거예요"
"116","00:10:20:07","00:10:22:12","- (TV 속 캐스터) 그렇습니다
- (TV 속 해설자) 왼발 발리 슈팅"
"117","00:10:22:14","00:10:24:14","[TV 속 중계가 이어진다]
(민기)
잠깐만, 연아"
"118","00:10:25:08","00:10:26:23","[민기의 힘주는 신음]
[연이 칭얼거린다]"
"119","00:10:27:21","00:10:30:11","[연의 울음]"
"120","00:10:30:13","00:10:33:02","[민기가 연을 어른다]"
"121","00:10:33:21","00:10:35:15","[연이 크게 운다]
[TV 속 중계가 이어진다]"
"122","00:10:36:24","00:10:38:13","[민기가 연을 달랜다]"
"123","00:10:38:15","00:10:41:22","(TV 속 해설자)
최용수, 헤딩! 네, 빗나갑니다"
"124","00:10:42:08","00:10:45:05","그래, 잠깐만 기다려
아빠가 얼른 우유 타 가지고 갈게"
"125","00:10:45:09","00:10:48:16","[TV 속 중계가 계속 이어진다]
[연이 계속 운다]"
"126","00:10:58:02","00:10:59:05","뭐야?"
"127","00:10:59:07","00:11:01:13","[연이 계속 운다]"
"128","00:11:05:04","00:11:07:15","[TV 속 중계가 계속 이어진다]"
"129","00:11:13:16","00:11:14:13","(일범)
잠깐만!"
"130","00:11:14:21","00:11:16:04","하지 마
[카메라 셔터음]"
"131","00:11:18:11","00:11:19:07","[문을 달칵 잠근다]"
"132","00:11:34:21","00:11:37:11","[잔잔한 음악]"
"133","00:11:39:20","00:11:41:11","[보라의 웃음]"
"134","00:11:45:11","00:11:46:18","(보라)
이 사진 나 줘"
"135","00:11:48:09","00:11:49:05","어?"
"136","00:11:53:05","00:11:55:19","어떻게 나보다 내 사진을
더 많이 갖고 있어?"
"137","00:11:59:04","00:12:00:04","[보라의 옅은 신음]"
"138","00:12:02:01","00:12:03:00","이거 뭐야?"
"139","00:12:05:17","00:12:07:06","그거 네가 쓴 거잖아"
"140","00:12:30:01","00:12:31:02","[보라의 옅은 신음]"
"141","00:12:49:04","00:12:50:21","이걸 아직도 갖고 있어?"
