No.,Timecode In,Timecode Out,Subtitle
"72","00:05:07:00","00:05:10:00","- (기철 부) 이건 기영이 육성회비
- (기영) 고맙습니다"
"73","00:05:11:00","00:05:13:12","(기철 부) 아, 그리고 이건
기철이 수업료"
"74","00:05:13:14","00:05:15:05","(기철) 네, 고맙습니다, 아버님"
"75","00:05:15:15","00:05:18:22","- 오냐, 모두들 공부 열심히 하고
- (기영) 네"
"76","00:05:19:09","00:05:22:09","네, 그럼 학교 다녀오겠습니다
아버님, 어머님"
"77","00:05:22:11","00:05:23:18","(기영) 학교 다녀오겠습니다"
"78","00:05:23:20","00:05:24:20","오냐, 그래"
"79","00:05:24:22","00:05:28:20","[문이 드르륵 열린다]
(기철 모) 기철이는 수업료
다른 데 쓰는 일 없도록 하세요"
"80","00:05:29:22","00:05:34:19","아이참, 전 이 집의 장남입니다
장차 이 집을 이끌어 나갈!"
"81","00:05:34:21","00:05:37:23","알았어, 그만, 그만
학교 늦겠다, 어서 가"
"82","00:05:38:12","00:05:39:12","어서"
"83","00:05:39:14","00:05:43:01","아이참, 장남을 못 믿으시다니"
"84","00:05:43:15","00:05:46:03","[기철 부와 기철 모의 웃음]
녀석, 다 컸구먼"
"85","00:05:48:18","00:05:51:12","[새들이 지저귄다]"
"86","00:05:52:04","00:05:54:11","기영아, 육성회비 잘 챙겨 넣었지?"
"87","00:05:55:02","00:05:58:16","가방 속에 잘 넣어 놨어
형이나 잘 간수하셔"
"88","00:05:59:02","00:06:02:03","난 주머니에 넣고
손으로 꽉 잡고 있다"
"89","00:06:02:16","00:06:06:07","그러다 무심코 손 빼다가
흘리면 어떡하려고?"
"90","00:06:07:06","00:06:09:14","쳇, 내가 무슨 어린애냐?"
"91","00:06:09:19","00:06:12:12","(기영) 알았어, 그래도 조심해, 형"
"92","00:06:12:14","00:06:15:14","자식, 이 형을 그렇게 못 믿냐?"
"93","00:06:16:00","00:06:18:12","(기영) 응, 형은 항상
덜렁거리잖아"
"94","00:06:18:14","00:06:19:22","(기철) 너나 잘해, 인마
[영일의 다급한 숨소리]"
"95","00:06:20:07","00:06:21:13","(영일) 이기철!"
"96","00:06:21:23","00:06:23:13","- (기철) 어, 영일이구나?
- (기영) 영일이 형"
"97","00:06:23:15","00:06:26:12","[영일의 옅은 웃음]
노래 가사 적은 거야, 받아"
"98","00:06:26:14","00:06:28:01","[기철의 웃음]
(기철) 고맙다, 친구야"
"99","00:06:28:12","00:06:29:19","제대로 적은 거지?
[영일의 옅은 웃음]"
"100","00:06:29:21","00:06:31:18","(기영) 형, 돈 잘 가지고 있어?"
"101","00:06:32:03","00:06:35:11","그럼, 주머니 속 돈이
어디 가겠냐?"
"102","00:06:35:13","00:06:37:08","주머니에 있나 한번 봐"
"103","00:06:37:10","00:06:39:19","동생아, 너 이 형을 뭘로 보고…"
"104","00:06:42:04","00:06:43:09","(기철) 어? 어?
[흥미진진한 효과음]"
"105","00:06:43:11","00:06:45:03","[기철의 놀란 비명]"
"106","00:06:45:05","00:06:46:05","[흥미로운 음악]"
"107","00:06:46:07","00:06:48:23","[기영과 영일의 의아한 숨소리]
없다, 없어!"
"108","00:06:49:04","00:06:51:03","- (영일) 칠칠이
- (기영) 어, 흘렸나 봐"
"109","00:06:52:05","00:06:53:14","아, 저기 있다!"
"110","00:06:54:09","00:06:56:02","[익살스러운 효과음]
[건달이 휘파람을 분다]"
"111","00:06:56:19","00:06:57:19","아저씨!"
"112","00:06:57:21","00:06:59:07","[기철과 기영의 다급한 숨소리]
(기철) 어, 내 돈"
"113","00:06:59:09","00:07:00:16","- (기철) 어, 내 돈 어디 있어?
- (기영) 이 발 치우세요"
"114","00:07:00:18","00:07:02:10","- (기철) 내 돈! 내 돈
- (기영) 우리 형 돈이에요!"
"115","00:07:02:12","00:07:04:15","- 이게 어째 네 형 돈이냐?
- (기철) [울먹이며] 내 돈"
"116","00:07:04:17","00:07:06:00","- 내가 흘린 건데
- (기철) 여기 있나?"
"117","00:07:06:02","00:07:07:21","[힘주는 숨소리]
[기철의 당황한 탄성]
이, 이거"
"118","00:07:07:23","00:07:10:15","- 우리 형 수업료 낼 돈이라고요
- (기철) 아, 어디 있어?"
"119","00:07:10:17","00:07:13:02","[기영의 힘주는 숨소리]
[기철의 당황한 탄성]
(건달) 그게 뭐 어쨌다고?"
"120","00:07:13:11","00:07:14:12","(기철) 내 돈 찾았어?"
"121","00:07:14:14","00:07:17:01","이게 네 형 돈이라는 증거 있어?"
"122","00:07:17:03","00:07:19:06","제 수업료 낼 돈이에요"
"123","00:07:19:08","00:07:21:02","주세요, 네?
[간절한 탄성]"
"124","00:07:21:04","00:07:24:01","(건달) 야!
내가 흘린 거라고, 인마!
[기철의 놀란 비명]"
"125","00:07:24:03","00:07:25:03","[기철의 겁먹은 숨소리]
이런, 이…"
"126","00:07:25:05","00:07:26:05","[쿵 울리는 효과음]
[건달의 못마땅한 탄성]"
"127","00:07:26:07","00:07:27:07","[기철의 난감한 숨소리]
[기영의 분한 숨소리]"
"128","00:07:27:09","00:07:29:15","(기영) 그럼 아저씨 돈이라는
증거 있어요?"
"129","00:07:29:17","00:07:32:00","- (건달) 응? 아, 이…
- 증거 대 봐요, 증거!"
"130","00:07:32:02","00:07:33:19","(영일) 아저씨, 그럼 그 봉투 안에"
"131","00:07:33:21","00:07:35:16","돈 얼마 들어 있는지 알아요?
[기영과 기철의 의아한 탄성]"
"132","00:07:36:21","00:07:40:18","그 봉투 안에 450원 들어 있어요
확인해 보세요!"
"133","00:07:41:11","00:07:44:07","아아, 그, 그, 그, 그
그, 그건 말이야…"
"134","00:07:44:09","00:07:45:14","(똥퍼 아저씨) 무슨 일이냐?
기영아
[익살스러운 효과음]"
"135","00:07:45:16","00:07:47:07","(기영과 기철) 아저씨"
"136","00:07:47:09","00:07:49:06","(건달) 어, 저, 저 녀석은…"
"137","00:07:49:08","00:07:51:05","이 나쁜 녀석들"
"138","00:07:51:07","00:07:52:12","[긴장한 숨소리]"
"139","00:07:52:14","00:07:53:18","(건달) 더럽고 무서운 녀석이다"
"140","00:07:54:07","00:07:58:21","이 아저씨가 지금 제 돈을
자기 돈이라고 우기잖아요"
"141","00:07:58:23","00:08:00:18","(똥퍼 아저씨) 음, 그래?
[똥퍼 아저씨의 기합]"
"142","00:08:01:19","00:08:02:19","[난감한 숨소리]"
"143","00:08:02:21","00:08:06:09","(건달) 응가가 무서워서 피하냐?
더러워서 피하지, 암
[의미심장한 효과음]"
"144","00:08:06:11","00:08:07:12","[익살스러운 효과음]
[건달의 힘주는 숨소리]"
"145","00:08:07:14","00:08:09:12","[건달이 휘파람을 분다]"
"146","00:08:09:14","00:08:10:22","[영일과 기영의 의아한 숨소리]
[평화로운 음악]"
"147","00:08:11:14","00:08:13:05","[건달이 계속 휘파람을 분다]
[기철의 힘주는 숨소리]"
"148","00:08:13:07","00:08:15:08","[안도한 숨소리]
큰일 날 뻔했네"
"149","00:08:16:16","00:08:17:23","고맙습니다, 아저씨"
"150","00:08:18:18","00:08:20:15","(똥퍼 아저씨) 다음부턴 조심해라
[기철이 대답한다]"
"151","00:08:20:17","00:08:23:00","(영일) 칠칠아, 잘 챙겨
가방 속에
[기영의 한숨]"
"152","00:08:23:02","00:08:25:15","[유쾌한 음악]
(기영) 그래, 난 간다, 조심해, 형"
"153","00:08:25:22","00:08:28:14","[시계가 째깍거린다]
[종이 댕 울린다]"
"154","00:08:28:16","00:08:30:23","넷, 다섯, 여섯
[종소리가 들린다]"
"155","00:08:34:00","00:08:35:08","[종이 땡땡 울린다]"
"156","00:08:35:10","00:08:36:21","(국민학교 교사) 육성회비
가져온 친구들은"
"157","00:08:37:09","00:08:38:16","- 나와서 내도록 하세요
- (아이1) 너 가져왔어?"
"158","00:08:38:18","00:08:39:18","(아이들) 네!"
"159","00:08:39:20","00:08:41:21","(아이1) 빨리 내야지
잃어버리면 안 되니까
[아이들이 웅성거린다]"
"160","00:08:41:23","00:08:43:02","[기영과 경주의 웃음]"
"161","00:08:43:15","00:08:45:01","(아이1) 오늘은 일찍 나가야지"
"162","00:08:45:15","00:08:48:07","[국민학교 교사의 옅은 웃음]
(국민학교 교사) 그래
기영이가 1등이구나"
"163","00:08:48:12","00:08:49:18","[아이2의 웃음]"
"164","00:08:49:20","00:08:51:17","- (아이1) 쟤 또 안 가져왔나 봐
- (아이3) 줄 서
[국민학교 교사의 옅은 웃음]"
"165","00:08:51:19","00:08:54:14","(기영) 그나저나 형이 걱정되네
[의미심장한 효과음]"
"166","00:08:55:18","00:08:56:19","[경쾌한 음악]"
"167","00:08:56:21","00:08:59:16","(중학교 교사) 오늘
수업료 가져오는 날인 거 알지?"
"168","00:09:00:00","00:09:02:15","[중학생들이 웅성거린다]"
"169","00:09:03:03","00:09:05:04","(중학생1) 녀석들, 빨리도 낸다"
"170","00:09:05:06","00:09:06:14","(중학생2) 그러게 말이야"
"171","00:09:06:16","00:09:08:13","[중학생들이 계속 웅성거린다]"
"172","00:09:08:15","00:09:10:18","[기철이 영어로 중얼거린다]
(영일) 기철아, 뭐 하냐?"
"173","00:09:11:22","00:09:13:13","(중학교 교사) 다음 학생
[기철이 계속 중얼거린다]"
"174","00:09:13:18","00:09:17:13","(기철) '커튼 휠 백 홈
웬 아 워…'
[중학교 교장의 헛기침]"
"175","00:09:17:15","00:09:18:15","(중학교 교장) 학생
[기철의 당황한 탄성]"
"176","00:09:19:02","00:09:22:01","거, 교장실에 가서
내 수첩 좀 가져다줄래?"
"177","00:09:22:03","00:09:24:15","[중학생들이 계속 웅성거린다]
네, 교장 선생님!"
"178","00:09:24:20","00:09:25:20","[중학교 교장의 호응]
[기철의 옅은 웃음]"
"179","00:09:26:07","00:09:28:19","- 급사한테 말하면 알아서 줄 거다
- (기철) 네!
[유쾌한 음악]"
"180","00:09:33:21","00:09:35:23","아직 안 낸 학생은 이번 주 내로…
[기철의 의아한 탄성]"
"181","00:09:36:01","00:09:38:11","(기철) 교장 선생님 안 계시네?"
"182","00:09:38:13","00:09:40:12","어? 어, 교장 선생님!"
"183","00:09:41:04","00:09:42:20","[기철의 힘주는 숨소리]
[흥얼거린다]"
"184","00:09:43:08","00:09:45:09","- (기철) 여기, 수첩 가져왔어요
- (중학교 교장) 응?"
"185","00:09:45:11","00:09:47:13","(중학교 교장) 아아, 아유
내가 깜빡했구나"
"186","00:09:47:15","00:09:48:23","[기철의 옅은 웃음]
수고했다"
"187","00:09:49:08","00:09:50:22","고마워, 학생, 응"
"188","00:09:51:00","00:09:52:01","[옅은 웃음]
[의아한 탄성]"
"189","00:09:52:13","00:09:53:15","어, 저기, 선생님"
"190","00:09:54:13","00:09:57:02","(기철) 선생님, 선생님!"
"191","00:09:57:22","00:10:00:01","[중학교 교사의 의아한 탄성]
여기, 수업료요"
"192","00:10:00:12","00:10:04:06","마, 내랄 때는 안 내고
넌 서무실로 가서 직접 내"
"193","00:10:05:00","00:10:06:05","네, 선생님"
"194","00:10:06:20","00:10:08:16","야, 야, 야, 이기철, 어디 가?"
"195","00:10:09:04","00:10:10:09","[흥미로운 효과음]
네?"
"196","00:10:10:22","00:10:12:01","(기철) 서무실에요"
"197","00:10:12:16","00:10:14:19","인마, 수업 시간 다 됐잖아"
"198","00:10:14:21","00:10:16:12","이따 쉬는 시간에 갖다 내
[유쾌한 음악]"
"199","00:10:17:11","00:10:19:11","네, 그렇게 합죠"
"200","00:10:19:22","00:10:21:17","[휘파람을 분다]"
"201","00:10:24:06","00:10:26:04","(기철) 수업료 가져왔는데요
선생님"
"202","00:10:26:15","00:10:28:21","(서무실 직원) 경리 선생님이
안 계시니 좀 있다 오너라
[기철의 의아한 탄성]"
"203","00:10:30:06","00:10:31:06","[흥미로운 음악]
네"
"204","00:10:33:18","00:10:35:07","[새들이 지저귄다]"
"205","00:10:35:21","00:10:37:01","(서무실 직원) 아직 안 오셨다"
"206","00:10:37:03","00:10:38:03","(기철) 네?"
"207","00:10:38:05","00:10:39:20","이따 방과 후에 오려무나"
"208","00:10:40:10","00:10:41:16","(기철) 네
[익살스러운 효과음]"
"209","00:10:42:21","00:10:44:03","[흥미로운 음악]
[새가 지저귄다]"
"210","00:10:47:01","00:10:49:17","어쩌냐? 머리가 아프셔서
일찍 퇴근하셨다"
"211","00:10:49:19","00:10:51:16","[부드러운 효과음]
(경리) 아이고, 머리야"
"212","00:10:51:18","00:10:53:12","어…
[익살스러운 효과음]"
"213","00:10:54:01","00:10:55:01","네"
"214","00:10:55:16","00:10:58:19","(기철) 그래서 결국은
수업료 못 냈다"
"215","00:10:58:21","00:11:01:12","(영일) 잘 갖고 있다
내일 내면 되지, 뭐"
"216","00:11:01:14","00:11:03:10","어? 말자 아니야?"
"217","00:11:03:12","00:11:04:19","[부드러운 음악]"
"218","00:11:04:21","00:11:06:08","(말자) 야, 너희들 오랜만이다?"
"219","00:11:06:10","00:11:08:20","그래, 오래간만…
[의아한 탄성]"
"220","00:11:09:06","00:11:11:15","[영일의 옅은 탄성]
(말자) 친구들이야, 인사해"
"221","00:11:11:17","00:11:12:17","[수줍은 웃음]"
"222","00:11:13:11","00:11:16:02","서덕여중 3학년 김숙이라고 해요"
"223","00:11:16:20","00:11:18:12","아, 네, 전 마포여중
[영일의 탄성]
[흥미로운 음악]"
"224","00:11:18:14","00:11:21:00","아니, 마포중학교 3학년
이기철입니다"
"225","00:11:21:02","00:11:23:06","[기철의 웃음]
(영일) 아, 전 이영일이고요"
"226","00:11:23:08","00:11:24:22","[기철이 계속 웃는다]
(말자) 얘 이쁘지?"
"227","00:11:25:00","00:11:27:06","[숙의 수줍은 웃음]
너희들 오늘 빵집 쏴라"
"228","00:11:27:21","00:11:28:22","[기철의 의아한 숨소리]
빵?"
"229","00:11:29:04","00:11:30:04","(기철) 빵?"
"230","00:11:30:17","00:11:31:18","빵!"
"231","00:11:33:05","00:11:36:12","- (영일) 아, 나 돈 없는데
- (기철) 그래, 빵!"
"232","00:11:36:14","00:11:37:20","[기철의 헛기침]
[영일의 의아한 탄성]"
"233","00:11:37:22","00:11:39:14","내가 빵 쏜다"
"234","00:11:40:00","00:11:42:13","오! 이기철 네가?"
"235","00:11:43:09","00:11:44:09","[말자의 탄성]
[기철의 아파하는 비명]"
"236","00:11:44:11","00:11:46:08","- (말자) 역시 기철이 알아봤어
- (기철) 에이, 야, 가자!"
"237","00:11:46:10","00:11:47:17","- (기철) 빵집으로
- (말자) 가자, 숙아
[숙의 옅은 웃음]"
"238","00:11:47:19","00:11:50:00","기철이가 한턱 쏜단다"
"239","00:11:50:02","00:11:51:02","(영일) 어, 야
[기철의 헛기침]"
"240","00:11:51:04","00:11:53:22","어디 가? 빵집은 저쪽인데
[기철의 의아한 탄성]"
