No.,Timecode In,Timecode Out,Subtitle
"86","00:07:40:14","00:07:42:17","까딱하면 니 새벽밥 묵을 기다"
"87","00:07:44:00","00:07:46:17","(공주) 그라믄 제가 도와드릴까예?"
"88","00:07:46:19","00:07:49:17","(말순) 아이고, 됐다
오지랖 접고 앉아 있으라"
"89","00:07:49:20","00:07:50:19","[말순이 문을 스르륵 연다]"
"90","00:07:51:16","00:07:53:05","[말순의 한숨]
[말순이 문을 스르륵 닫는다]"
"91","00:08:03:13","00:08:04:15","뭐 하니? 안 들어오고"
"92","00:08:05:16","00:08:07:01","(공주) 어? 어어?
[박 선생의 놀란 신음]"
"93","00:08:07:03","00:08:08:14","(박 선생) 어머!
[아이들의 다급한 신음]"
"94","00:08:08:16","00:08:12:09","[발랄한 음악]
(아이들) 우와! 쥑이네!"
"95","00:08:12:11","00:08:14:11","(공주) 아이고, 괜찮습니꺼?"
"96","00:08:15:08","00:08:16:14","[안도하는 숨소리]"
"97","00:08:17:19","00:08:19:13","(박 선생) 고맙다
[공주의 웃음]"
"98","00:08:20:05","00:08:22:20","아, 오늘부터 같이 생활할 친구다"
"99","00:08:22:22","00:08:23:18","이름이?"
"100","00:08:24:06","00:08:27:10","내는 청송에서 온 나공주라 캅니더"
"101","00:08:27:12","00:08:29:23","촌에서는 내내 일등했지만서도"
"102","00:08:30:00","00:08:32:09","(공주) 도시인 여서는
우얄지 잘 모르겠습니더"
"103","00:08:32:11","00:08:35:01","그래도 이쁘게 봐 주면 좋겠습니더"
"104","00:08:35:03","00:08:37:08","(박 선생) 박수
[아이들의 박수]"
"105","00:08:40:00","00:08:41:15","(우람) 저요, 저요, 저요, 저요, 저요
저요, 저요!"
"106","00:08:41:17","00:08:44:08","선생님! 여기 자리 비었는데요?"
"107","00:08:44:11","00:08:45:12","(황숙) 아이, 씨"
"108","00:08:46:11","00:08:48:00","(박 선생) 아, 공주야, 가라"
"109","00:08:48:20","00:08:50:16","우리가 구해야 할 꼴등이다?"
"110","00:08:50:18","00:08:52:04","[아이들의 웃음]"
"111","00:08:52:07","00:08:53:12","[의자를 드르륵 뺀다]"
"112","00:08:56:16","00:08:58:06","[종을 땡땡 치며] 자, 주목"
"113","00:08:58:19","00:09:01:01","8단원 지구 자전과 공전에 대해…"
"114","00:09:01:03","00:09:02:17","일등만 했다는 게 진짜가?"
"115","00:09:02:19","00:09:04:04","[박 선생이 분필로 탁탁 쓴다]"
"116","00:09:04:06","00:09:05:06","뻥이다"
"117","00:09:05:08","00:09:06:08","[공주의 웃음]
[흥미로운 음악]"
"118","00:09:06:10","00:09:07:08","(우람) 뻥 좋지"
"119","00:09:10:12","00:09:11:12","(공주) 아!"
"120","00:09:12:05","00:09:13:13","[공주의 아픈 신음]"
"121","00:09:13:15","00:09:14:14","[황숙 패거리의 놀란 신음]"
"122","00:09:14:16","00:09:15:21","(황숙 패거리) 어머, 어머, 어머, 어머"
"123","00:09:16:08","00:09:20:16","(황숙) 마, 한 번만 더
잘생긴 우람이 꼬시가 붙어 댕기 봐라"
"124","00:09:21:04","00:09:23:06","그때가 바로 니 제삿날이데이"
"125","00:09:23:08","00:09:24:19","알았나, 몰랐나?"
"126","00:09:24:21","00:09:26:18","[코웃음 치며] 가가 잘생긴 게 맞나?"
"127","00:09:26:20","00:09:30:00","어쭈, 지금 센 척하는 기가?"
"128","00:09:30:02","00:09:33:02","우와, 이 가스나 마이 컸다?"
"129","00:09:33:04","00:09:35:03","[익살스러운 음악]"
"130","00:09:36:19","00:09:38:01","[공주가 손을 탁탁 턴다]"
"131","00:09:39:16","00:09:41:11","니가 날 언제 봤다고 컸다 카노?"
"132","00:09:42:06","00:09:44:21","(경숙) 느그 엄마
집 나가서 죽었다는 소문"
"133","00:09:45:11","00:09:47:05","동네에 자자하데?"
"134","00:09:48:01","00:09:52:09","(기숙) 결론은 느그 엄마가
불량소녀였다, 이 말이제?
[어이없는 한숨]"
"135","00:09:52:11","00:09:54:10","[공주가 숨을 후 내뱉는다]
그 엄마에"
"136","00:09:54:12","00:09:56:02","[힘주며] 그 딸…"
"137","00:09:57:19","00:09:58:19","[힘주며] 그…"
"138","00:10:00:12","00:10:01:09","딸 아이가?"
"139","00:10:02:06","00:10:03:02","그게 다 그기지!"
"140","00:10:03:17","00:10:04:23","(황숙) 아!
[경숙과 기숙의 놀란 신음]"
"141","00:10:05:00","00:10:06:13","[황숙의 아픈 신음]
(기숙) 어머, 황숙아!"
"142","00:10:07:02","00:10:08:23","(경숙) 어? 피다, 괜찮나?
[황숙이 울음을 터뜨린다]"
"143","00:10:09:00","00:10:11:00","한 번만 더 재롱부려 봐라이"
"144","00:10:11:14","00:10:13:02","다음번엔 쌍코피다"
"145","00:10:14:03","00:10:15:24","(기숙) 좌우 균형 깨졌다, 황숙아
[황숙이 엉엉 운다]"
"146","00:10:17:10","00:10:20:23","공주 저 가스나
갈수록 매력 돋네, 돋아"
"147","00:10:25:01","00:10:28:20","(말순) 아이고, 혼자 살다가
여기저기 아 손 타니까 진짜 미치겠네"
"148","00:10:29:24","00:10:31:02","(공주) 와 그라는데예?"
"149","00:10:32:02","00:10:33:06","(말순) 이것도, 어?"
"150","00:10:33:08","00:10:35:21","어, 또 이것도, 또 이것도"
"151","00:10:35:23","00:10:37:23","그라고 이것도 다 니 작품이제?"
"152","00:10:38:00","00:10:40:00","(공주) 예, 지가 애 좀 썼습니더"
"153","00:10:40:02","00:10:43:05","근데 할매는 칭찬을
윽박으로 대신합니꺼?"
"154","00:10:43:07","00:10:45:14","아, 수놓을 실을
이래 짧게 망쳐 놓으면 우짜노!"
"155","00:10:47:23","00:10:52:05","앞으로 내 집에서는
절대 앞서 나가지 마라, 알긋나?"
"156","00:10:52:19","00:10:53:16","(공주) 예"
"157","00:10:53:18","00:10:57:07","지는 그럼 똥 기저귀나 좀
빨아야겠습니더"
"158","00:10:57:09","00:11:00:13","우리 진주는
똥 기저귀도 억수로 예쁘지예?"
"159","00:11:00:15","00:11:02:04","앞서 나가지 말라 안 했나?"
"160","00:11:02:06","00:11:03:06","(공주) 예?"
"161","00:11:03:19","00:11:06:10","(말순) 쯧, 천 기저귀는
쓰면 안 되겠더라"
"162","00:11:07:21","00:11:11:19","우리 진주 엉덩이가 원숭이맹키로
좀 짓무르긴 했지예?"
"163","00:11:11:21","00:11:13:01","[멀리서 개가 짖는다]"
"164","00:11:13:17","00:11:15:07","[마트가 시끌시끌하다]"
"165","00:11:16:10","00:11:18:08","[부드러운 음악]"
"166","00:11:29:08","00:11:30:16","(점원1) 사은품 받아 가이소"
"167","00:11:31:14","00:11:32:21","사은품 받아 가이소"
"168","00:11:32:23","00:11:33:19","(말순) 예"
"169","00:11:36:02","00:11:37:12","(점원1) 감사합니다"
"170","00:11:37:14","00:11:38:16","감사합니다"
"171","00:11:38:18","00:11:39:24","[공주가 사은품을 북북 뜯는다]"
"172","00:11:43:10","00:11:44:20","(말순) 계산이요"
"173","00:11:49:14","00:11:50:15","(말순) 반품이요"
"174","00:11:57:23","00:12:00:12","(말순) 내는 아까
둥당거려 죽는 줄 알았다"
"175","00:12:01:09","00:12:03:09","익숙해지면 좀 괴않아질 겁니더"
"176","00:12:04:01","00:12:06:24","하이고, 마이 떼다 붙인 거 같은데
요 을마 안 되네?"
"177","00:12:07:01","00:12:10:09","좋은 분유라 카니까 때 놓치지 말고
먹여야 합니더"
"178","00:12:10:23","00:12:13:07","(말순) 야, 잔소리 그만하고
먼저 가 있어라"
"179","00:12:13:09","00:12:14:22","내는 응?"
"180","00:12:14:24","00:12:17:22","손수건 한 장이라도 더 팔고 올 테니까"
"181","00:12:20:02","00:12:21:16","- (공주) 맞는다!
- 와?"
"182","00:12:21:18","00:12:23:23","우람이네 가는 거 깜빡했습니더"
"183","00:12:24:13","00:12:26:17","아, 팍팍 좀 짜 봐라, 팍팍!"
"184","00:12:27:06","00:12:28:14","짜고 있는 거 안 보이나!"
"185","00:12:28:16","00:12:30:03","(우람) 더 팍팍 하라고!"
"186","00:12:30:05","00:12:31:11","(우람 모) 이, 씨! 아, 진짜!"
"187","00:12:31:13","00:12:32:12","(우람) 이리 도! 내가 짜 볼게!"
"188","00:12:32:14","00:12:33:24","(우람 모) 아유, 와 이라노!"
"189","00:12:34:01","00:12:36:12","- (우람) 내가 짜 본다니까!
- (우람 모) 아이, 미칬나!"
"190","00:12:36:14","00:12:38:04","[출입문 종이 딸랑거린다]"
"191","00:12:39:21","00:12:40:21","안녕하세요"
"192","00:12:40:23","00:12:41:22","공주야"
"193","00:12:43:06","00:12:44:08","[우람의 헛기침]
(우람 모) 아이!"
"194","00:12:47:09","00:12:48:22","(우람) 진주 식사 준비 다 됐다"
"195","00:12:49:09","00:12:50:24","엄마! 빨리 쫌!"
"196","00:12:51:01","00:12:51:24","(우람 모) 알았다"
"197","00:12:52:01","00:12:53:16","[웃으며] 왔나?"
"198","00:12:53:18","00:12:54:19","(우람) 내가 줄 거다"
"199","00:12:54:21","00:12:57:00","으이구, 니 동생 금실이 생각을
그래 끔찍이 해 봐라"
"200","00:12:57:02","00:12:58:14","- (공주) 고맙습니더
- (우람 모) 그래
[우람 모의 웃음]"
"201","00:12:58:16","00:13:02:03","(우람) 고마울 거 없다
울 엄마 소문난 젖소 부인이다"
"202","00:13:02:05","00:13:04:13","금실이 묵다 남은 거 안 짜내면"
"203","00:13:05:07","00:13:06:09","우리 엄마 젖이 억수로 아파…"
"204","00:13:06:11","00:13:07:22","- (우람 모) 이게 돌았나!
- (우람) 아!"
"205","00:13:10:23","00:13:12:03","[함께 멋쩍게 웃는다]"
"206","00:13:12:05","00:13:13:12","엄마, 진짜!"
"207","00:13:13:14","00:13:14:21","[밝은 음악]
(김밥 새댁) 2천 원입니데이"
"208","00:13:15:18","00:13:17:13","(김밥 새댁과 손님1)
- 고맙습니데이, 맛있게 드이소
- 많이 파세요"
"209","00:13:17:15","00:13:18:15","(손님2) 네, 감사합니다"
"210","00:13:18:17","00:13:19:22","- (손님1) 이것도 보자
- (손님2) 아, 됐다"
"211","00:13:19:24","00:13:22:02","(김밥 새댁) 어서 오이소
한 줄에 천 원입니더"
"212","00:13:22:15","00:13:23:17","두 줄 드릴까예?"
"213","00:13:24:21","00:13:26:14","자, 2천 원입니데이"
"214","00:13:26:17","00:13:27:24","고맙습니데이"
"215","00:13:28:11","00:13:29:21","아, 거의 다 팔았네?"
"216","00:13:31:04","00:13:32:18","(김밥 새댁) 하나도 못 팔았네예?"
"217","00:13:33:19","00:13:37:04","(말순) 아, 니 주디처럼 찍어 발랐는데
내는 와 날파리고?"
"218","00:13:37:06","00:13:38:08","(손님3) 두 줄 주이소"
"219","00:13:38:11","00:13:40:01","- (김밥 새댁) 아, 김밥 드릴까예?
- (손님3) 예"
"220","00:13:40:03","00:13:41:14","아, 저 똥광이 아이가?"
"221","00:13:42:03","00:13:44:07","(동광) [웃으며] 아이, 괜찮습니더"
"222","00:13:44:09","00:13:46:12","(박 선생) 아유, 이제 그만 좀 하세요"
"223","00:13:47:11","00:13:48:07","[박 선생의 한숨]"
"224","00:13:50:12","00:13:52:07","[박 선생의 질색하는 신음]
내가 뭐 했다고 그만합니까?"
"225","00:13:52:09","00:13:55:02","꾹꾹 숨겼다
오늘 겨우 첫 고백 했는데"
"226","00:13:55:04","00:13:56:02","[동광의 실망하는 신음]"
"227","00:13:59:14","00:14:01:19","(말순) 지금 저짝이
니한테 질색하는 거제?"
"228","00:14:03:14","00:14:04:19","아, 깜, 깜짝이야!"
"229","00:14:05:08","00:14:07:07","여긴 우짠 일입니까?
공주, 진주는 우짜고예?"
"230","00:14:07:09","00:14:09:23","즈그 아라면 껌뻑 죽는 느그 엄마"
"231","00:14:10:00","00:14:12:04","아이고, 즉사할 그림이네"
"232","00:14:16:19","00:14:19:07","(동광) 엄마한테
절대 말하시면 안 됩니더"
"233","00:14:19:10","00:14:24:00","(말순) 아유, 내 이거 엮어가
목이라도 꽉 매달아야겠다"
"234","00:14:24:02","00:14:26:02","열흘을 나왔는데 하나도 못 팔았네"
"235","00:14:28:14","00:14:30:16","아, 다 살게예!"
"236","00:14:30:18","00:14:31:21","내가 다 살게"
"237","00:14:48:02","00:14:49:01","[공주의 한숨]"
"238","00:14:52:02","00:14:54:01","아이고, 눈이 빨가이 그만하고 자라"
"239","00:14:55:06","00:14:57:18","(공주) 할매 눈이 더 토끼 같습니더"
"240","00:14:57:20","00:14:59:08","먼저 주무이소, 퍼뜩예"
"241","00:15:00:15","00:15:01:12","[말순의 웃음]"
"242","00:15:03:18","00:15:04:15","[놀란 숨소리]"
"243","00:15:09:14","00:15:11:11","[어두운 음악]"
"244","00:15:12:21","00:15:13:19","(말순) 니"
"245","00:15:16:19","00:15:18:01","니 혹시"
"246","00:15:20:17","00:15:21:17","그니까 니…"
"247","00:15:21:19","00:15:23:14","우리 엄마는 참 좋은 사람이에요"
"248","00:15:23:16","00:15:26:12","항상 내를 예뻐해 주고 늘 웃어 주고
맨날 칭찬만 해 줬어요"
"249","00:15:26:14","00:15:28:13","우리 엄마는 억수로 좋은 사람이에요"
"250","00:15:33:22","00:15:35:05","[진주의 울음]"
"251","00:15:35:07","00:15:37:09","지, 진주가 우네예"
"252","00:15:41:16","00:15:45:04","(공주) ♪ 언제 보아도
웃음 띤 얼굴 ♪"
"253","00:15:45:06","00:15:48:19","- ♪ 언제 들어도 다정한 음성 ♪
- (말순) 뱀 나온다, 그만 불러라"
"254","00:15:50:08","00:15:52:21","뱀도 잡니더, 잠깐이면 돼예"
"255","00:15:54:04","00:15:58:08","♪ 언제까지나 함께 있어요 ♪"
"256","00:15:58:10","00:16:01:10","♪ 아름다운 나의 사람아 ♪"
"257","00:16:02:07","00:16:06:03","(공주) ♪ 해가 없어도
살 수 있지만 ♪"
"258","00:16:06:05","00:16:09:24","♪ 달이 없어도 살 수 있지만 ♪"
"259","00:16:10:01","00:16:14:09","♪ 당신 없이는 견딜 수 없네 ♪"
"260","00:16:18:02","00:16:19:05","(동광) 어, 고, 공주야"
"261","00:16:19:07","00:16:21:03","- (공주) 안녕하세요
- (동광) [당황하며] 어"
"262","00:16:21:22","00:16:24:03","(동광) 니 눈이 와 동태 눈깔처럼
흐리멍덩하노?"
"263","00:16:24:05","00:16:26:06","(공주) [웃으며] 진주 때문에 설쳤어예"
"264","00:16:26:20","00:16:29:00","근데 아저씨 눈도 맛 갔는데요?"
"265","00:16:29:02","00:16:31:19","(동광) 아, 내도 누구 때문에
한숨도 못 자고 설쳤다"
"266","00:16:32:17","00:16:34:17","[동광의 한숨]
(공주) 아저씨도 아 있습니까?"
"267","00:16:34:19","00:16:36:06","(동광) 아, 새파란 총각한테"
"268","00:16:37:01","00:16:38:18","[동광의 머뭇거리는 신음]
쫌!"
"269","00:16:38:20","00:16:40:12","아, 그게 아니고"
"270","00:16:42:24","00:16:44:19","이것 좀 느그 선생님한테 전해 드려라"
"271","00:16:45:10","00:16:47:10","(공주) 오? 이거 우리 할매 손수건인데"
"272","00:16:47:12","00:16:50:15","안다, 절대 펼쳐 보지 말고
전해 줘라이"
"273","00:16:50:17","00:16:54:04","(공주) 예, 절대로 안 펼쳐 볼게예
[공주가 살짝 웃는다]"
"274","00:16:57:19","00:16:59:10","[부드러운 음악]"
"275","00:16:59:12","00:17:01:07","(동광) 오륙도의 동백꽃이"
"276","00:17:01:09","00:17:03:23","올해는 제 마음속에 피었습니다"
"277","00:17:04:11","00:17:06:12","동백꽃을 꼭 닮은 박 선생님"
"278","00:17:06:24","00:17:09:03","동광이라는 호랑나비가 앉게"
"279","00:17:09:16","00:17:12:19","(동광) 꽃잎에 자리 하나 내주시면
안 되겠습니꺼?
[한숨]"
"280","00:17:12:21","00:17:13:24","진짜 왜 이래?"
"281","00:17:16:01","00:17:17:06","[코 고는 소리가 들린다]"
"282","00:17:18:05","00:17:19:04","거기 누구니?"
"283","00:17:20:13","00:17:22:02","(황숙) 공주라고 짐작됩니다"
"284","00:17:23:07","00:17:24:11","[공주가 코를 드르렁 곤다]"
"285","00:17:29:08","00:17:31:21","(박 선생) 공주야, 일어나라"
"286","00:17:31:23","00:17:34:03","[종을 땡땡 치며] 나공주!"
"287","00:17:34:05","00:17:35:16","[박 선생이 연신 종을 친다]"
"288","00:17:35:19","00:17:36:21","공주야"
"289","00:17:42:06","00:17:43:06","[박 선생의 한숨]"
"290","00:17:45:02","00:17:47:16","(우람) 집에서도 보고 학교에서도 보고
[아이들이 왁자지껄하다]"
"291","00:17:49:02","00:17:49:23","(공주) 뭐?"
"292","00:17:50:14","00:17:52:20","(우람) 여기서도 공주, 저기도 공주"
"293","00:17:52:22","00:17:54:04","완전 공주네?"
"294","00:17:54:17","00:17:57:16","(공주) 그럼 내가 공주지 누꼬?
[공주가 어색하게 웃는다]"
"295","00:17:57:18","00:17:59:10","(우람) 어? 쌤들 사진 찍었네?"
"296","00:18:00:02","00:18:02:03","와, 이것 봐라"
"297","00:18:02:22","00:18:03:18","와"
"298","00:18:10:06","00:18:11:16","내도 이런 거 찍고 싶다"
"299","00:18:13:18","00:18:14:24","내는 이거!"
"300","00:18:15:01","00:18:16:16","(우람) 이런 거 배 터지게 먹고 싶다"
"301","00:18:19:19","00:18:21:07","공주야! 니 코피 난다!"
"302","00:18:21:09","00:18:23:05","- (공주) 응?
- (우람) 휴지, 휴지, 휴지"
"303","00:18:23:20","00:18:24:24","(공주) 아이"
"304","00:18:25:13","00:18:26:18","됐다, 여기 있다"
"305","00:18:29:01","00:18:30:19","[한숨 쉬며] 니는"
"306","00:18:31:19","00:18:33:01","이 사탕이나 좀 까 도"
"307","00:18:33:03","00:18:33:24","(우람) 괜찮나?"
"308","00:18:34:14","00:18:35:10","(공주) 괜찮다"
"309","00:18:39:03","00:18:40:19","(우람) 이거 급식실에서
가져온 거 아이가?"
"310","00:18:41:11","00:18:42:09","그거 맛있나?"
"311","00:18:42:11","00:18:46:03","니는 내가 지금 이걸
맛으로 먹는다 생각하나?"
"312","00:18:46:05","00:18:47:13","그럼 와 묵는데?"
"313","00:18:48:13","00:18:50:15","정신 좀 버뜩 차릴라고 묵는 기다"
"314","00:18:51:05","00:18:55:04","정신이 번뜩 날라면 고기를 묵어야지
와 설탕을 먹노?"
"315","00:18:56:22","00:18:59:04","우리 집에 고기 많다, 갖다줄까?"
"316","00:19:01:12","00:19:02:14","[공주의 한숨]"
"317","00:19:03:19","00:19:05:08","(우람) 와, 묵기 싫나?"
"318","00:19:05:10","00:19:07:06","니 채식하나? 어?"
"319","00:19:12:04","00:19:14:00","[한숨 쉬며] 그걸 내 입으로
어떻게 대답하노?"
"320","00:19:14:02","00:19:16:00","그리고 그걸 꼭 대답해야 아나, 니는!"
"321","00:19:18:02","00:19:20:06","(공주) 아, 진짜 저거
눈치 없어 가지고
[우람의 한숨]"
"322","00:19:20:08","00:19:23:06","말을 안 하면
여자의 마음을 어찌 아노?"
"323","00:19:24:07","00:19:25:17","[익살스러운 음악]"
"324","00:19:25:19","00:19:27:12","(우람) 공주야! 같이 가자!"
"325","00:19:28:00","00:19:30:09","- (우람) 공주야! 나공주 님!
- (황숙) [코웃음 치며] 치"
"326","00:19:34:01","00:19:35:16","앗싸!
[웃음]"
"327","00:19:36:06","00:19:37:10","아이고, 치"
"328","00:19:37:12","00:19:40:19","아, 쎄빠지게 소주만 멕이면
뭐 하노? 이?"
"329","00:19:40:21","00:19:45:02","아, 우리 행님 저래 그냥 말똥말똥
그냥 패를 다 읽어 뿌는데
[못마땅한 신음]"
"330","00:19:45:04","00:19:48:03","아이고, 정신도 좋고 운발도 좋고"
