No.,Timecode In,Timecode Out,Subtitle
"78","00:04:16:18","00:04:17:18","[부정하는 콧소리]"
"79","00:04:22:13","00:04:23:23","[어두운 음악]"
"80","00:04:24:00","00:04:25:19","[앵커] 어제 새벽
심장 마비로 사망한"
"81","00:04:25:21","00:04:28:20","이우해운 이학승 회장의 장례식
이틀째인 오늘도"
"82","00:04:29:06","00:04:32:05","정치, 경제, 문화계 인사들의
조문 행렬이 이어지고 있습니다"
"83","00:04:32:14","00:04:34:21","이학승 회장은 이우해운 창립 이후"
"84","00:04:35:02","00:04:38:23","80년대 한국 경제 성장을 견인했고
90년대 들어서는"
"85","00:04:39:00","00:04:40:21","- 각종 국책 사업을 주도하며
- [원호] 하, 참"
"86","00:04:40:23","00:04:42:08","- [앵커] 명실상부한 대한민국
- 참 나 [한숨]"
"87","00:04:42:10","00:04:43:13","- [앵커] 대표 기업인으로
- [남자] 하나님이 세상을"
"88","00:04:43:15","00:04:45:06","- [앵커] 손꼽혀 왔습니다
- [남자] 이처럼 사랑하사…"
"89","00:04:45:08","00:04:47:05","[앵커] 한편 이 회장의 사망 이후"
"90","00:04:47:07","00:04:49:13","최근까지 건강 이상 징후가
없었다는"
"91","00:04:49:15","00:04:51:09","- 주치의의 발표가 이어짐에 따라
- [휴대 전화 조작음]"
"92","00:04:51:17","00:04:54:12","이 회장 사망 원인에 대한
의혹이 제기되고 있습니다"
"93","00:04:55:04","00:04:56:12","- 이에 대해 이우해운 측은
- [메시지 알림음]"
"94","00:04:57:00","00:05:00:04","무분별한 루머 양산에 대해
강력한 유감을 표했습니다"
"95","00:05:00:18","00:05:02:24","- 하지만 인터넷…
- [통화 연결음]"
"96","00:05:05:01","00:05:06:08","[지하철 주행음]"
"97","00:05:10:05","00:05:12:09","[통화 연결음]"
"98","00:05:14:18","00:05:16:21","[계속되는 통화 연결음]"
"99","00:05:17:07","00:05:18:11","- [자동차 경적]
- [원호의 거친 숨소리]"
"100","00:05:18:13","00:05:19:17","[휴대 전화 벨 소리]"
"101","00:05:19:19","00:05:20:23","[통화 연결음]"
"102","00:05:21:00","00:05:22:03","[휴대 전화 벨 소리]"
"103","00:05:22:05","00:05:23:14","[멀리서 들리는 사이렌 소리]"
"104","00:05:23:19","00:05:25:15","- [통화 연결음]
- [휴대 전화 벨 소리]"
"105","00:05:26:03","00:05:27:19","[휴대 전화 벨 소리]"
"106","00:05:28:05","00:05:29:11","- [통화 연결음]
- [휴대 전화 벨 소리]"
"107","00:05:29:13","00:05:30:13","[탁 휴대 전화 접는 소리]"
"108","00:05:30:15","00:05:31:24","- [무거운 효과음]
- [원호] 수정아"
"109","00:05:32:07","00:05:33:07","수정아!"
"110","00:05:34:09","00:05:36:00","야, 수, 수정아"
"111","00:05:36:06","00:05:37:16","야, 이 새끼, 야"
"112","00:05:37:18","00:05:38:18","눈 떠 봐, 이 새끼야!"
"113","00:05:39:08","00:05:40:08","수정아!"
"114","00:05:42:09","00:05:43:19","- 야!
- [작게 기침하며 토하는 소리]"
"115","00:05:43:21","00:05:45:09","이 새끼 [떨리는 숨소리]"
"116","00:05:46:00","00:05:47:24","- [거친 숨소리]
- [자동차 주행음]"
