No.,Timecode In,Timecode Out,Subtitle
"84","00:05:18:01","00:05:19:01","[철가방 내려놓는 소리]"
"85","00:05:19:22","00:05:20:22","(배달원)
맛있게 드이소"
"86","00:05:22:05","00:05:23:05","단무지는?"
"87","00:05:25:00","00:05:26:14","원래 한 개는 안 오는데요"
"88","00:05:26:16","00:05:28:17","까묵었으면 까묵었다
얘기해라, 인마"
"89","00:05:29:01","00:05:31:05","- 담에 까묵지 마라
- 예"
"90","00:05:32:07","00:05:33:21","[배달원 중얼거리며]
한 개 시키고
맨날 단무지 시키고..."
"91","00:05:38:05","00:05:39:05","[후루룩]"
"92","00:05:41:05","00:05:43:00","여기가..."
"93","00:05:43:15","00:05:44:19","어서 오이소!"
"94","00:05:44:21","00:05:47:10","천천히 드이소
단무지 갖다 드릴게예"
"95","00:05:51:21","00:05:54:21","[멀리서 들리는 대화]"
"96","00:05:58:15","00:06:00:16","[고상한 클래식]"
"97","00:06:06:14","00:06:07:21","(변호사1)
30프로?"
"98","00:06:07:23","00:06:10:00","짜슥들이 우리를 봉으로 아나"
"99","00:06:10:02","00:06:11:23","저그들이
누구 덕에 먹고사는데?"
"100","00:06:12:11","00:06:15:12","(변호사2)
저그들은 저그들 때문에
우리가 먹고사는 줄 아는 기지"
"101","00:06:15:22","00:06:17:07","(변호사3)
뭐가 그리 심각하노?"
"102","00:06:17:17","00:06:19:11","(변호사2)
브로커!
수수료 올리 달라꼬"
"103","00:06:20:01","00:06:23:10","(변호사3)
느그들 그 송 뭐시긴가
대전에서 내려온 아 얘기 들었나?"
"104","00:06:23:12","00:06:27:09","글마 그, 나이트 삐끼들맨치로
찌라시 명함 돌리고 다닌단다"
"105","00:06:27:11","00:06:28:21","(변호사2)
나도 듣긴 들었다"
"106","00:06:28:23","00:06:30:22","(변호사1)
아니, 뭐 하는데
명함을 돌리고 그라노?"
"107","00:06:30:24","00:06:34:16","(변호사3)
그 뭐, 부동산 등기인가 뭔가
그거 한다 카드라"
"108","00:06:34:18","00:06:35:18","(변호사1)
등기?"
"109","00:06:36:14","00:06:38:24","하이고, 문디 등신"
"110","00:06:39:06","00:06:40:16","엔간히 일 없는갑다"
"111","00:06:40:18","00:06:43:03","(변호사2)
그런데 그거
사법서사가 하는 거 아이가?"
"112","00:06:43:11","00:06:44:14","변호사가 해도 되나?"
"113","00:06:45:01","00:06:47:20","얼마 전에 법이 바뀌가
인자 변호사도 된답니다"
"114","00:06:48:12","00:06:50:15","(변호사1)
거, 누가 말려야지
냅둬 가 되겠나?"
"115","00:06:51:04","00:06:52:16","금마 대학은 어디 나왔는데?"
"116","00:06:52:18","00:06:54:21","[변호사3 코웃음 치며]
대학은 무슨 대학?
고졸이라 카던데"
"117","00:06:54:23","00:06:56:15","(변호사1)
고졸?
[비웃는 변호사3]"
"118","00:06:56:17","00:07:01:14","[무릎을 탁 치며]
아, 그라니까네
그라는구만, 응?"
"119","00:07:02:00","00:07:05:08","이 원래 이 독고다이로 뛰는
놈들이 그르는 기지, 응?"
"120","00:07:05:10","00:07:09:01","(변호사2)
참나, 이거 어물전 망신은
꼴뚜기가 다 시킨다더만"
"121","00:07:09:03","00:07:11:23","고졸에, 등기에
참 글마..."
"122","00:07:12:00","00:07:14:21","아우, 형님!
오셨습니까?"
"123","00:07:14:23","00:07:15:19","(상필)
일찍들 왔네?"
"124","00:07:15:21","00:07:17:00","아, 묵으라, 묵으라"
"125","00:07:17:21","00:07:19:15","어! 니 왔구나!"
"126","00:07:20:01","00:07:21:19","느그들, 인사했나?"
"127","00:07:23:24","00:07:24:24","안녕하십니까?"
"128","00:07:25:01","00:07:27:22","나이트 삐끼맨치로 명함 돌리가
변호사님들 우사스럽게 만든"
"129","00:07:28:11","00:07:30:15","독고다이 송우석입니다"
"130","00:07:30:17","00:07:34:21","부동산 등기 그게 자잘하긴 해도
박리다매로 묵고살 만합니다"
"131","00:07:35:14","00:07:36:22","브로커들한테
돈 안 갖다 바쳐도 돼서"
"132","00:07:36:24","00:07:37:24","좋은 면도 있고요"
"133","00:07:38:07","00:07:39:20","그럼 맛있게들 드시소"
"134","00:07:40:05","00:07:41:11","형님 먼저 들어가겠습니다"
"135","00:07:46:00","00:07:47:03","(상필)
와?"
"136","00:07:53:23","00:07:55:21","야야야, 우동 하나
볶음밥 하나!"
"137","00:07:55:23","00:07:56:23","(배달원)
예, 알겠습니다"
"138","00:07:57:02","00:07:59:11","- (레지) 언니, 어디예요?
- (미스 문) 어, 여기!"
"139","00:07:59:14","00:08:01:13","[시끌시끌한 사무실]"
"140","00:08:08:18","00:08:10:02","- 저...
- 예"
"141","00:08:10:04","00:08:11:16","죄송한데 쪼매만 기다리이소"
"142","00:08:11:18","00:08:14:15","김상필 변호사님 소개로 온
저 박동호라 캅니다"
"143","00:08:15:18","00:08:17:17","저, 나주 다시 오까예?"
"144","00:08:18:18","00:08:20:18","반갑습니다, 송우석입니다"
"145","00:08:20:20","00:08:22:07","아, 예, 말씀 많이 들었습니다"
"146","00:08:23:12","00:08:26:05","보다시피 일은 이래
미어터집니다"
"147","00:08:27:01","00:08:30:10","이 정도믄 사법서사들이
가만 안 있을 긴데"
"148","00:08:30:19","00:08:32:16","마, 안 그래도
전화해가 뭐라 해쌌대요"
"149","00:08:32:19","00:08:34:11","근데 뭐 내가
법을 어긴 것도 아이고"
"150","00:08:34:13","00:08:35:20","상관 마라 캤습니다"
"151","00:08:37:00","00:08:40:16","자, 그라믄 인제
뭐 살 함 시작해볼까요?"
"152","00:08:43:10","00:08:44:12","뭐를예?"
"153","00:08:46:02","00:08:47:03","일요!"
"154","00:08:47:05","00:08:49:17","[기가 차다는 듯]
아니, 거 오늘 처음 뵀는데"
"155","00:08:49:19","00:08:52:00","그라고 저는 인제 김상필 변호사가
함 가봐라 캐가지고..."
"156","00:08:52:02","00:08:55:12","전에 있던 사무실서
월 30만 원 받는다 들었십니더"
"157","00:08:57:22","00:09:00:03","월 50
우짤랍니까?"
"158","00:09:02:17","00:09:06:12","아따, 거 변호사님
성격 억수로 급하시네예
[하하하하]"
"159","00:09:08:00","00:09:09:06","아, 뜨거버라"
"160","00:09:12:21","00:09:14:21","두 분은 됐십니다
두 분은 됐고
[목청 가다듬는 소리]"
"161","00:09:14:23","00:09:15:23","자자, 여러분!
[박수 짝짝짝]"
"162","00:09:16:00","00:09:19:05","오신 순서대로 저한테
서류를 주세요, 저한테 서류를"
"163","00:09:19:07","00:09:21:05","[웅성이는 장내]
저한테 주이소
예, 예, 됐습니다"
"164","00:09:21:07","00:09:23:16","(동호)
아니, 여가 아닙니다"
"165","00:09:23:18","00:09:25:03","- (남자) 여기, 여기
- (동호) 잠깐만, 잠깐만"
"166","00:09:27:11","00:09:28:11","내 왔다"
"167","00:09:29:07","00:09:32:18","아이고, 오늘 얼마나 바쁜지
내 오줌보 터지는 줄 알았다"
"168","00:09:33:19","00:09:36:08","그 오늘 얼마나
벌었는지 함 세봐라"
"169","00:09:36:22","00:09:38:11","(우석)
짜슥, 아직 안 잤구나!"
"170","00:09:38:13","00:09:39:13","잠깐만, 내 오줌"
"171","00:09:41:24","00:09:45:17","돈 받을 때 정리 좀 하면서 받지
이게 뭐예요"
"172","00:09:45:19","00:09:47:06","자갈치 아지매도 아이고
[멀리서 들리는 물소리]"
"173","00:09:47:08","00:09:48:18","(우석)
아이고, 시원타"
"174","00:09:49:11","00:09:50:11","[우석 시원하다는 듯 한숨]"
"175","00:09:51:14","00:09:52:14","[덜그럭 레버 누르는 소리]
[당황하는 우석]"
"176","00:09:52:16","00:09:55:18","이 물이 또 안 내려가네
이게, 물 안 나오나?"
"177","00:09:55:20","00:09:57:21","거 받아놓은 거
거 물 부어요"
"178","00:09:57:23","00:09:59:00","(우석)
아, 나 참"
"179","00:09:59:07","00:10:01:11","주인 아지매한테 얘기 좀 해라
이 몇 번째고"
